study_id,volume_id,reconstruction
train_6193_a,train_6193_a_1,1
train_18523_a,train_18523_a_1,1
train_19075_a,train_19075_a_1,1
train_11736_a,train_11736_a_1,1
train_5503_a,train_5503_a_1,1
train_8536_a,train_8536_a_1,1
train_19988_a,train_19988_a_1,1
train_11149_a,train_11149_a_1,1
train_19572_a,train_19572_a_1,1
train_1648_a,train_1648_a_1,1
train_12108_a,train_12108_a_1,1
train_3121_a,train_3121_a_1,1
train_13192_a,train_13192_a_1,1
train_7781_a,train_7781_a_1,1
train_15003_a,train_15003_a_1,1
train_17481_a,train_17481_a_1,1
train_19421_a,train_19421_a_1,1
train_1429_a,train_1429_a_1,1
train_9110_a,train_9110_a_1,1
train_4773_a,train_4773_a_1,1
train_16576_a,train_16576_a_1,1
train_434_a,train_434_a_1,1
train_13460_a,train_13460_a_1,1
train_10193_a,train_10193_a_1,1
train_6086_a,train_6086_a_1,1
train_1649_a,train_1649_a_1,1
train_16211_a,train_16211_a_1,1
train_16554_a,train_16554_a_1,1
train_10471_a,train_10471_a_1,1
train_9689_a,train_9689_a_1,1
train_16141_a,train_16141_a_1,1
train_11805_a,train_11805_a_1,1
train_6221_a,train_6221_a_1,1
train_19088_a,train_19088_a_1,1
train_17241_a,train_17241_a_1,1
train_15646_a,train_15646_a_1,1
train_15899_a,train_15899_a_1,1
train_12394_a,train_12394_a_1,1
train_9138_a,train_9138_a_1,1
train_120_a,train_120_a_1,1
train_10774_a,train_10774_a_1,1
train_16070_a,train_16070_a_1,1
train_12298_a,train_12298_a_1,1
train_12759_a,train_12759_a_1,1
train_9249_a,train_9249_a_1,1
train_10026_a,train_10026_a_1,1
train_35_a,train_35_a_1,1
train_16122_a,train_16122_a_1,1
train_1366_a,train_1366_a_1,1
train_1339_a,train_1339_a_1,1
train_16845_a,train_16845_a_1,1
train_6028_a,train_6028_a_1,1
train_7326_a,train_7326_a_1,1
train_17872_a,train_17872_a_1,1
train_18686_a,train_18686_a_1,1
train_7583_a,train_7583_a_1,1
train_1632_a,train_1632_a_1,1
train_4356_a,train_4356_a_1,1
train_7709_a,train_7709_a_1,1
train_17235_a,train_17235_a_1,1
train_11308_a,train_11308_a_1,1
train_7714_a,train_7714_a_1,1
train_14218_a,train_14218_a_1,1
train_15085_a,train_15085_a_1,1
train_18721_a,train_18721_a_1,1
train_2956_a,train_2956_a_1,1
train_11750_a,train_11750_a_1,1
train_13534_a,train_13534_a_1,1
train_13129_a,train_13129_a_1,1
train_5038_a,train_5038_a_1,1
train_12351_a,train_12351_a_1,1
train_14776_a,train_14776_a_1,1
train_12473_a,train_12473_a_1,1
train_4021_a,train_4021_a_1,1
train_11011_a,train_11011_a_1,1
train_17762_a,train_17762_a_1,1
train_14336_a,train_14336_a_1,1
train_8046_a,train_8046_a_1,1
train_13003_a,train_13003_a_1,1
train_6276_a,train_6276_a_1,1
train_953_a,train_953_a_1,1
train_2000_a,train_2000_a_1,1
train_4763_a,train_4763_a_1,1
train_304_a,train_304_a_1,1
train_6381_a,train_6381_a_1,1
train_19607_a,train_19607_a_1,1
train_2495_a,train_2495_a_1,1
train_8881_a,train_8881_a_1,1
train_17444_a,train_17444_a_1,1
train_9756_a,train_9756_a_1,1
train_8301_a,train_8301_a_1,1
train_9220_a,train_9220_a_1,1
train_10632_a,train_10632_a_1,1
train_3899_a,train_3899_a_1,1
train_1913_a,train_1913_a_1,1
train_6044_a,train_6044_a_1,1
train_8243_a,train_8243_a_1,1
train_1879_a,train_1879_a_1,1
train_8103_a,train_8103_a_1,1
train_9506_a,train_9506_a_1,1
train_12855_a,train_12855_a_1,1
train_4713_a,train_4713_a_1,1
train_11351_a,train_11351_a_1,1
train_10317_a,train_10317_a_1,1
train_15043_a,train_15043_a_1,1
train_19656_a,train_19656_a_1,1
train_5046_a,train_5046_a_1,1
train_13251_a,train_13251_a_1,1
train_9615_a,train_9615_a_1,1
train_4651_a,train_4651_a_1,1
train_4126_a,train_4126_a_1,1
train_7258_a,train_7258_a_1,1
train_5165_a,train_5165_a_1,1
train_5492_a,train_5492_a_1,1
train_2806_a,train_2806_a_1,1
train_2569_a,train_2569_a_1,1
train_9428_a,train_9428_a_1,1
train_18402_a,train_18402_a_1,1
train_5964_a,train_5964_a_1,1
train_9306_a,train_9306_a_1,1
train_5804_a,train_5804_a_1,1
train_3867_a,train_3867_a_1,1
train_10591_a,train_10591_a_1,1
train_11656_a,train_11656_a_1,1
train_10705_a,train_10705_a_1,1
train_1255_a,train_1255_a_1,1
train_11496_a,train_11496_a_1,1
train_19287_a,train_19287_a_1,1
train_6547_a,train_6547_a_1,1
train_8799_a,train_8799_a_1,1
train_8604_a,train_8604_a_1,1
train_3827_a,train_3827_a_1,1
train_9538_a,train_9538_a_1,1
train_1527_a,train_1527_a_1,1
train_16937_a,train_16937_a_1,1
train_19458_a,train_19458_a_1,1
train_16846_a,train_16846_a_1,1
train_9924_a,train_9924_a_1,1
train_15626_a,train_15626_a_1,1
train_1356_a,train_1356_a_1,1
train_16908_a,train_16908_a_1,1
train_16046_a,train_16046_a_1,1
train_12333_a,train_12333_a_1,1
train_8983_a,train_8983_a_1,1
train_10002_a,train_10002_a_1,1
train_7367_a,train_7367_a_1,1
train_4117_a,train_4117_a_1,1
train_19811_a,train_19811_a_1,1
train_17352_a,train_17352_a_1,1
train_8592_a,train_8592_a_1,1
train_14732_a,train_14732_a_1,1
train_18488_a,train_18488_a_1,1
train_107_a,train_107_a_1,1
train_15479_a,train_15479_a_1,1
train_13447_a,train_13447_a_1,1
train_18518_a,train_18518_a_1,1
train_1817_a,train_1817_a_1,1
train_12283_a,train_12283_a_1,1
train_18823_a,train_18823_a_1,1
train_759_a,train_759_a_1,1
train_14733_a,train_14733_a_1,1
train_6795_a,train_6795_a_1,1
train_3694_a,train_3694_a_1,1
train_19428_a,train_19428_a_1,1
train_11532_a,train_11532_a_1,1
train_17284_a,train_17284_a_1,1
train_11652_a,train_11652_a_1,1
train_13399_a,train_13399_a_1,1
train_12846_a,train_12846_a_1,1
train_15527_a,train_15527_a_1,1
train_14995_a,train_14995_a_1,1
train_14090_a,train_14090_a_1,1
train_3916_a,train_3916_a_1,1
train_499_a,train_499_a_1,1
train_19260_a,train_19260_a_1,1
train_2497_a,train_2497_a_1,1
train_19459_a,train_19459_a_1,1
train_18276_a,train_18276_a_1,1
train_9179_a,train_9179_a_1,1
train_14949_a,train_14949_a_1,1
train_409_a,train_409_a_1,1
train_9942_a,train_9942_a_1,1
train_17144_a,train_17144_a_1,1
train_4524_a,train_4524_a_1,1
train_6673_a,train_6673_a_1,1
train_18117_a,train_18117_a_1,1
train_12753_a,train_12753_a_1,1
train_14948_a,train_14948_a_1,1
train_1324_a,train_1324_a_1,1
train_7493_a,train_7493_a_1,1
train_12603_a,train_12603_a_1,1
train_8321_a,train_8321_a_1,1
train_9193_a,train_9193_a_1,1
train_14557_a,train_14557_a_1,1
train_4438_a,train_4438_a_1,1
train_18475_a,train_18475_a_1,1
train_19124_a,train_19124_a_1,1
train_7010_a,train_7010_a_1,1
train_8944_a,train_8944_a_1,1
train_10388_a,train_10388_a_1,1
train_11344_a,train_11344_a_1,1
train_1451_a,train_1451_a_1,1
train_15336_a,train_15336_a_1,1
train_6500_a,train_6500_a_1,1
train_14626_a,train_14626_a_1,1
train_9802_a,train_9802_a_1,1
train_1980_a,train_1980_a_1,1
train_9621_a,train_9621_a_1,1
train_2366_a,train_2366_a_1,1
train_3315_a,train_3315_a_1,1
train_7978_a,train_7978_a_1,1
train_15849_a,train_15849_a_1,1
train_887_a,train_887_a_1,1
train_11699_a,train_11699_a_1,1
train_10796_a,train_10796_a_1,1
train_16855_a,train_16855_a_1,1
train_10920_a,train_10920_a_1,1
train_18348_a,train_18348_a_1,1
train_3007_a,train_3007_a_1,1
train_16953_a,train_16953_a_1,1
train_7666_a,train_7666_a_1,1
train_14905_a,train_14905_a_1,1
train_3973_a,train_3973_a_1,1
train_978_a,train_978_a_1,1
train_14452_a,train_14452_a_1,1
train_6834_a,train_6834_a_1,1
train_343_a,train_343_a_1,1
train_1179_a,train_1179_a_1,1
train_10650_a,train_10650_a_1,1
train_16713_a,train_16713_a_1,1
train_7028_a,train_7028_a_1,1
train_515_a,train_515_a_1,1
train_18123_a,train_18123_a_1,1
train_4300_a,train_4300_a_1,1
train_15543_a,train_15543_a_1,1
train_6256_a,train_6256_a_1,1
train_4130_a,train_4130_a_1,1
train_15753_a,train_15753_a_1,1
train_10206_a,train_10206_a_1,1
train_920_a,train_920_a_1,1
train_14253_a,train_14253_a_1,1
train_2929_a,train_2929_a_1,1
train_660_a,train_660_a_1,1
train_2647_a,train_2647_a_1,1
train_15126_a,train_15126_a_1,1
train_9822_a,train_9822_a_1,1
train_7510_a,train_7510_a_1,1
train_7949_a,train_7949_a_1,1
train_19496_a,train_19496_a_1,1
train_14498_a,train_14498_a_1,1
train_13871_a,train_13871_a_1,1
train_1954_a,train_1954_a_1,1
train_13450_a,train_13450_a_1,1
train_7669_a,train_7669_a_1,1
train_17271_a,train_17271_a_1,1
train_16605_a,train_16605_a_1,1
train_16085_a,train_16085_a_1,1
train_10645_a,train_10645_a_1,1
train_1870_a,train_1870_a_1,1
train_6928_a,train_6928_a_1,1
train_4377_a,train_4377_a_1,1
train_12249_a,train_12249_a_1,1
train_16496_a,train_16496_a_1,1
train_18012_a,train_18012_a_1,1
train_5067_a,train_5067_a_1,1
train_460_a,train_460_a_1,1
train_2196_a,train_2196_a_1,1
train_10417_a,train_10417_a_1,1
train_1526_a,train_1526_a_1,1
train_3075_a,train_3075_a_1,1
train_13504_a,train_13504_a_1,1
train_14658_a,train_14658_a_1,1
train_15872_a,train_15872_a_1,1
train_6675_a,train_6675_a_1,1
train_13415_a,train_13415_a_1,1
train_8965_a,train_8965_a_1,1
train_16250_a,train_16250_a_1,1
train_2828_a,train_2828_a_1,1
train_9748_a,train_9748_a_1,1
train_3790_a,train_3790_a_1,1
train_661_a,train_661_a_1,1
train_17205_a,train_17205_a_1,1
train_4898_a,train_4898_a_1,1
train_2985_a,train_2985_a_1,1
train_2801_a,train_2801_a_1,1
train_1945_a,train_1945_a_1,1
train_16539_a,train_16539_a_1,1
train_13250_a,train_13250_a_1,1
train_3579_a,train_3579_a_1,1
train_9902_a,train_9902_a_1,1
train_17808_a,train_17808_a_1,1
train_13930_a,train_13930_a_1,1
train_6333_a,train_6333_a_1,1
train_14855_a,train_14855_a_1,1
train_1778_a,train_1778_a_1,1
train_11773_a,train_11773_a_1,1
train_19792_a,train_19792_a_1,1
train_7404_a,train_7404_a_1,1
train_2505_a,train_2505_a_1,1
train_277_a,train_277_a_1,1
train_8250_a,train_8250_a_1,1
train_9912_a,train_9912_a_1,1
train_12122_a,train_12122_a_1,1
train_17851_a,train_17851_a_1,1
train_4512_a,train_4512_a_1,1
train_3890_a,train_3890_a_1,1
train_6810_a,train_6810_a_1,1
train_13554_a,train_13554_a_1,1
train_10733_a,train_10733_a_1,1
train_10389_a,train_10389_a_1,1
train_4627_a,train_4627_a_1,1
train_9337_a,train_9337_a_1,1
train_11314_a,train_11314_a_1,1
train_3173_a,train_3173_a_1,1
train_11845_a,train_11845_a_1,1
train_2446_a,train_2446_a_1,1
